"file_name","source_freeze_sha256","shared_sha256_before_correction","shared_sha256_after_correction","corrected_columns","corrected_cell_count","correction_reason","source_original_modified","correction_status","approval_status","application_status","promotion_status"
"CIK_BATCH_WRITE_SUMMARY_20260729_171937.csv","12D18D336034D0A273732B13CF85C545C3CB04E27B572F62D4BD231598C672E0","F6C3E7FF05D421E88441492110692D1A7A8FC423B36D6621C53982BE5DBE6866","EDE60743D7D92578B7AB7BF3A1B4ABE1D2ED9EE670B5BC077507E6E56FD550DA","preflight_detail_path|preflight_summary_path|result_snapshot_path|judgment_snapshot_path","4","SOURCE_FREEZE_PATH_AND_HASH_SEMANTICS_SEPARATED","NO","APPLIED_PENDING_RECHECK","NOT_APPROVED","NOT_APPLIED","NOT_PROMOTED"
"DATE_BATCH_WRITE_SUMMARY_20260729_181248.csv","A9BCAAFDB2BB70291F82BFA794941BF4F31DB20988CEB45AC5075DDEBAEF2BD7","52E004E397D57556C0CD5F72693EC71D2EFBAEB96F9B9029E82DC4F24411F37A","70CFBF520FC192664ADFD74B27B0068D9E37F68464CB18F3D5E61789E8488792","preflight_detail_path|preflight_summary_path|date_ledger_path|result_snapshot_path|judgment_snapshot_path","5","SOURCE_FREEZE_PATH_AND_HASH_SEMANTICS_SEPARATED","NO","APPLIED_PENDING_RECHECK","NOT_APPROVED","NOT_APPLIED","NOT_PROMOTED"
"USER_REVIEW_COMPLETION_CHECKPOINT.csv","488C9B0CBE1FE74AA21030E123CF2CB9CA02BAAEFD7A18974A4AF53372AED817","E6D3435325B802CC15774A0EF490CAC253CCB9544AE56167BB1BF1489663F772","1BD69B9051C2FEC0EE6DC7D5393EFA13D4B682E6A6913EBDD8D5EEE7EA5E4AAE","freeze_directory","1","SOURCE_FREEZE_PATH_AND_HASH_SEMANTICS_SEPARATED","NO","APPLIED_PENDING_RECHECK","NOT_APPROVED","NOT_APPLIED","NOT_PROMOTED"
"USER_REVIEW_COMPLETION_FREEZE_MANIFEST.csv","C17B720A9717B21B4AEBA78BF38BDE5A4F468C13F612101E395EDB63899EAEC4","CCBCD529AF5201030253C17AAA04A565B700470B3AC9C94BE2CB4ABCE21D49A1","187F43400297F750548CA145C1E3810C700DFE9F6E1CB3869613ECD6009112DB","source_path|frozen_path","16","SOURCE_FREEZE_PATH_AND_HASH_SEMANTICS_SEPARATED","NO","APPLIED_PENDING_RECHECK","NOT_APPROVED","NOT_APPLIED","NOT_PROMOTED"
