security_id,qa_corp_code,corp_name,rcept_dt,rcept_no,report_nm,flr_nm,rm
018260,00126186,삼성에스디에스,20260122,20260122000033,특수관계인과의보험거래,삼성에스디에스,공정
018260,00126186,삼성에스디에스,20260122,20260122000032,특수관계인과의보험거래,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260122,20260122000030,특수관계인과의보험거래,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260122,20260122800116,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260122,20260122800115,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260122,20260122800113,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260122,20260122800108,연결재무제표기준영업(잠정)실적(공정공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260122,20260122800109,현금ㆍ현물배당결정              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260130,20260130000711,임원ㆍ주요주주특정증권등소유상황보고서,이재진,
018260,00126186,삼성에스디에스,20260130,20260130000059,임원ㆍ주요주주특정증권등소유상황보고서,이인실,
018260,00126186,삼성에스디에스,20260130,20260130000054,임원ㆍ주요주주특정증권등소유상황보고서,문무일,
018260,00126186,삼성에스디에스,20260130,20260130000047,임원ㆍ주요주주특정증권등소유상황보고서,신현한,
018260,00126186,삼성에스디에스,20260130,20260129000762,임원ㆍ주요주주특정증권등소유상황보고서,이준희,
018260,00126186,삼성에스디에스,20260209,20260209000693,임원ㆍ주요주주특정증권등소유상황보고서,이태희,
018260,00126186,삼성에스디에스,20260213,20260213002640,의결권대리행사권유참고서류,삼성에스디에스,정
018260,00126186,삼성에스디에스,20260213,20260213002614,주주총회소집공고,삼성에스디에스,정
018260,00126186,삼성에스디에스,20260213,20260213801565,주주총회소집결의              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260213,20260213001156,동일인등출자계열회사와의상품ㆍ용역거래변경,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260213,20260213001103,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260226,20260226004976,[기재정정]의결권대리행사권유참고서류,삼성에스디에스,
018260,00126186,삼성에스디에스,20260226,20260226004916,[기재정정]주주총회소집공고,삼성에스디에스,
018260,00126186,삼성에스디에스,20260303,20260303001685,대규모기업집단현황공시[분기별공시(개별회사용)],삼성에스디에스,공
018260,00126186,삼성에스디에스,20260306,20260306801238,감사보고서제출              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260310,20260310002989,사업보고서 (2025.12),삼성에스디에스,연
018260,00126186,삼성에스디에스,20260318,20260318001160,독립이사의선임ㆍ해임또는중도퇴임에관한신고,삼성에스디에스,
018260,00126186,삼성에스디에스,20260318,20260318801311,정기주주총회결과              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260319,20260319801717,기업가치제고계획(자율공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260401,20260401004150,주식등의대량보유상황보고서(약식),국민연금공단,
018260,00126186,삼성에스디에스,20260403,20260403800661,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260403,20260403800660,결산실적공시예고(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260406,20260406800634,최대주주등소유주식변동신고서              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260415,20260415000014,주요사항보고서(전환사채권발행결정),삼성에스디에스,
018260,00126186,삼성에스디에스,20260423,20260423000088,특수관계인에대한출자,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260423,20260423800138,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260423,20260423800134,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260423,20260423800132,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260423,20260423800131,기업설명회(IR)개최(안내공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260423,20260423800121,연결재무제표기준영업(잠정)실적(공정공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260424,20260424000300,임원ㆍ주요주주특정증권등소유상황보고서,이상욱,
018260,00126186,삼성에스디에스,20260429,20260429001147,임원ㆍ주요주주특정증권등소유상황보고서,금기호,
018260,00126186,삼성에스디에스,20260429,20260429001025,임원ㆍ주요주주특정증권등소유상황보고서,LEE HOJOON,
018260,00126186,삼성에스디에스,20260430,20260430801433,유상증자또는주식관련사채등의발행결과(자율공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260504,20260504000388,주식등의대량보유상황보고서(일반),STARTECHAIL.P.,
018260,00126186,삼성에스디에스,20260504,20260504000133,임원ㆍ주요주주특정증권등소유상황보고서,이준희,
018260,00126186,삼성에스디에스,20260515,20260515002566,동일인등출자계열회사와의상품ㆍ용역거래변경,삼성에스디에스,공
018260,00126186,삼성에스디에스,20260515,20260515002521,분기보고서 (2026.03),삼성에스디에스,
018260,00126186,삼성에스디에스,20260527,20260527000141,임원ㆍ주요주주특정증권등소유상황보고서,김민,
018260,00126186,삼성에스디에스,20260528,20260528000299,임원ㆍ주요주주특정증권등소유상황보고서,민대홍,
018260,00126186,삼성에스디에스,20260601,20260601801551,기업지배구조보고서공시              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260601,20260601000249,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],삼성에스디에스,공
018260,00126186,삼성에스디에스,20260622,20260622000001,임원ㆍ주요주주특정증권등소유상황보고서,배순민,
018260,00126186,삼성에스디에스,20260625,20260625000445,임원ㆍ주요주주특정증권등소유상황보고서,민대홍,
018260,00126186,삼성에스디에스,20260626,20260626000301,임원ㆍ주요주주특정증권등소유상황보고서,김민,
018260,00126186,삼성에스디에스,20260629,20260629800719,지속가능경영보고서등관련사항(자율공시)              ,삼성에스디에스,유
018260,00126186,삼성에스디에스,20260629,20260629000162,임원ㆍ주요주주특정증권등소유상황보고서,한호전,
018260,00126186,삼성에스디에스,20260629,20260629000070,임원ㆍ주요주주특정증권등소유상황보고서,이태희,
018260,00126186,삼성에스디에스,20260630,20260630000344,임원ㆍ주요주주특정증권등소유상황보고서,김성곤,
018260,00126186,삼성에스디에스,20260630,20260630000278,임원ㆍ주요주주특정증권등소유상황보고서,김학길,
064350,00302926,현대로템,20251014,20251014800505,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20251023,20251023000399,증권신고서(채무증권),현대로템,정
064350,00302926,현대로템,20251024,20251024800350,풍문또는보도에대한해명(미확정)              ,현대로템,유
064350,00302926,현대로템,20251029,20251029000164,[발행조건확정]증권신고서(채무증권),현대로템,정
064350,00302926,현대로템,20251029,20251029000152,[기재정정]증권신고서(채무증권),현대로템,정
064350,00302926,현대로템,20251103,20251103000296,[발행조건확정]증권신고서(채무증권),현대로템,
064350,00302926,현대로템,20251103,20251103000259,[기재정정]증권신고서(채무증권),현대로템,정
064350,00302926,현대로템,20251103,20251103800263,연결재무제표기준영업(잠정)실적(공정공시)              ,현대로템,유
064350,00302926,현대로템,20251104,20251104000238,특수관계인에대한채권매도,현대로템,공
064350,00302926,현대로템,20251104,20251104000200,증권발행실적보고서,현대로템,
064350,00302926,현대로템,20251104,20251104000004,투자설명서,현대로템,
064350,00302926,현대로템,20251110,20251110800562,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20251112,20251112800698,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251114,20251114002366,분기보고서 (2025.09),현대로템,
064350,00302926,현대로템,20251114,20251114801272,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251120,20251120800676,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20251125,20251125800005,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251128,20251128001051,대규모기업집단현황공시[분기별공시(개별회사용)],현대로템,공
064350,00302926,현대로템,20251209,20251209800224,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251209,20251209800033,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251210,20251210800003,투자판단관련주요경영사항              ,현대로템,유
064350,00302926,현대로템,20251212,20251212800664,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20251216,20251216801768,소송등의제기ㆍ신청(일정금액이상의청구)              ,현대로템,유정
064350,00302926,현대로템,20251218,20251218000258,[기재정정]특수관계인과의보험거래,현대로템,공
064350,00302926,현대로템,20251218,20251218000256,특수관계인과의보험거래,현대로템,공
064350,00302926,현대로템,20251218,20251218000254,약관에의한금융거래시계열금융회사의거래상대방의공시,현대로템,공
064350,00302926,현대로템,20251222,20251222800117,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260114,20260114800187,선급금지급결정              ,현대로템,유
064350,00302926,현대로템,20260123,20260123800389,풍문또는보도에대한해명(미확정)              ,현대로템,유
064350,00302926,현대로템,20260123,20260123800392,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260130,20260130801210,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260130,20260130800429,연결재무제표기준영업(잠정)실적(공정공시)              ,현대로템,유
064350,00302926,현대로템,20260130,20260130800422,매출액또는손익구조30%(대규모법인은15%)이상변경              ,현대로템,유
064350,00302926,현대로템,20260202,20260202800769,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260204,20260204800269,단일판매ㆍ공급계약체결              ,현대로템,유정
064350,00302926,현대로템,20260205,20260205800704,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260213,20260213001849,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대로템,공
064350,00302926,현대로템,20260226,20260226800397,공정거래자율준수프로그램운영현황(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260226,20260226002642,의결권대리행사권유참고서류,현대로템,
064350,00302926,현대로템,20260226,20260226002495,주주총회소집공고,현대로템,
064350,00302926,현대로템,20260226,20260226800346,현금ㆍ현물배당결정              ,현대로템,유
064350,00302926,현대로템,20260226,20260226800343,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,현대로템,유
064350,00302926,현대로템,20260226,20260226800341,수시공시의무관련사항(공정공시)              ,현대로템,유
064350,00302926,현대로템,20260226,20260226800336,주주총회집중일개최사유신고              ,현대로템,유
064350,00302926,현대로템,20260226,20260226800330,주주총회소집결의              ,현대로템,유
064350,00302926,현대로템,20260227,20260227007483,대규모기업집단현황공시[분기별공시(개별회사용)],현대로템,공
064350,00302926,현대로템,20260304,20260304801589,감사보고서제출              ,현대로템,유
064350,00302926,현대로템,20260305,20260305800865,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260319,20260319001275,사업보고서 (2025.12),현대로템,연
064350,00302926,현대로템,20260327,20260327801866,최대주주등소유주식변동신고서              ,현대로템,유
064350,00302926,현대로템,20260327,20260327000647,약관에의한금융거래시계열금융회사의거래상대방의공시,현대로템,공
064350,00302926,현대로템,20260327,20260327800681,공정거래자율준수프로그램운영현황(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260327,20260327000590,독립이사의선임ㆍ해임또는중도퇴임에관한신고,현대로템,
064350,00302926,현대로템,20260327,20260327800638,정기주주총회결과              ,현대로템,유
064350,00302926,현대로템,20260331,20260331004896,주식등의대량보유상황보고서(일반),현대자동차,
064350,00302926,현대로템,20260401,20260401800013,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260402,20260402800905,선급금지급결정              ,현대로템,유
064350,00302926,현대로템,20260407,20260407800008,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260410,20260410800355,기업설명회(IR)개최(안내공시)              ,현대로템,유정
064350,00302926,현대로템,20260410,20260410800351,결산실적공시예고(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260413,20260413800083,[기재정정]기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260416,20260416800065,풍문또는보도에대한해명(미확정)              ,현대로템,유
064350,00302926,현대로템,20260421,20260421000396,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,
064350,00302926,현대로템,20260423,20260423800664,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260423,20260423800661,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260423,20260423800091,조회공시요구(풍문또는보도)              ,유가증권시장본부,유
064350,00302926,현대로템,20260424,20260424800634,타법인주식및출자증권취득결정              ,현대로템,유정
064350,00302926,현대로템,20260424,20260424800282,연결재무제표기준영업(잠정)실적(공정공시)              ,현대로템,유
064350,00302926,현대로템,20260427,20260427800817,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260427,20260427800821,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260429,20260429800816,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260507,20260507800951,[기재정정]소송등의제기ㆍ신청(일정금액이상의청구)              ,현대로템,유
064350,00302926,현대로템,20260508,20260508800863,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260515,20260515002876,분기보고서 (2026.03),현대로템,
064350,00302926,현대로템,20260515,20260515802949,기업설명회(IR)개최(안내공시)              ,현대로템,유
064350,00302926,현대로템,20260515,20260515801975,풍문또는보도에대한해명(미확정)              ,현대로템,유
064350,00302926,현대로템,20260521,20260521800569,[기재정정]타법인주식및출자증권취득결정              ,현대로템,유
064350,00302926,현대로템,20260528,20260528800926,[기재정정]단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260528,20260528800743,기업지배구조보고서공시              ,현대로템,유
064350,00302926,현대로템,20260529,20260529001941,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],현대로템,공
064350,00302926,현대로템,20260612,20260612000702,임원ㆍ주요주주특정증권등소유상황보고서,김도화,
064350,00302926,현대로템,20260612,20260612000701,임원ㆍ주요주주특정증권등소유상황보고서,박영순,
064350,00302926,현대로템,20260612,20260612000699,임원ㆍ주요주주특정증권등소유상황보고서,정승우,
064350,00302926,현대로템,20260612,20260612000698,임원ㆍ주요주주특정증권등소유상황보고서,김성일,
064350,00302926,현대로템,20260612,20260612000696,임원ㆍ주요주주특정증권등소유상황보고서,정창선,
064350,00302926,현대로템,20260612,20260612000693,임원ㆍ주요주주특정증권등소유상황보고서,한항인,
064350,00302926,현대로템,20260612,20260612000690,임원ㆍ주요주주특정증권등소유상황보고서,최영진,
064350,00302926,현대로템,20260612,20260612000689,임원ㆍ주요주주특정증권등소유상황보고서,남궁혁준,
064350,00302926,현대로템,20260612,20260612000688,임원ㆍ주요주주특정증권등소유상황보고서,최병희,
064350,00302926,현대로템,20260612,20260612000678,임원ㆍ주요주주특정증권등소유상황보고서,윤정한,
064350,00302926,현대로템,20260612,20260612000676,임원ㆍ주요주주특정증권등소유상황보고서,강성훈,
064350,00302926,현대로템,20260612,20260612000672,임원ㆍ주요주주특정증권등소유상황보고서,공명상,
064350,00302926,현대로템,20260612,20260612000669,임원ㆍ주요주주특정증권등소유상황보고서,조현세,
064350,00302926,현대로템,20260612,20260612000668,임원ㆍ주요주주특정증권등소유상황보고서,곽철훈,
064350,00302926,현대로템,20260612,20260612000664,임원ㆍ주요주주특정증권등소유상황보고서,한성욱,
064350,00302926,현대로템,20260612,20260612000658,임원ㆍ주요주주특정증권등소유상황보고서,박창민,
064350,00302926,현대로템,20260612,20260612000653,임원ㆍ주요주주특정증권등소유상황보고서,장재면,
064350,00302926,현대로템,20260612,20260612000646,임원ㆍ주요주주특정증권등소유상황보고서,김명근,
064350,00302926,현대로템,20260612,20260612000637,임원ㆍ주요주주특정증권등소유상황보고서,조일연,
064350,00302926,현대로템,20260612,20260612000626,주식등의대량보유상황보고서(일반),현대자동차,
064350,00302926,현대로템,20260612,20260612000624,임원ㆍ주요주주특정증권등소유상황보고서,강금상,
064350,00302926,현대로템,20260612,20260612000611,임원ㆍ주요주주특정증권등소유상황보고서,김희권,
064350,00302926,현대로템,20260612,20260612000603,임원ㆍ주요주주특정증권등소유상황보고서,박훈모,
064350,00302926,현대로템,20260612,20260612000597,임원ㆍ주요주주특정증권등소유상황보고서,신동선,
064350,00302926,현대로템,20260612,20260612000586,임원ㆍ주요주주특정증권등소유상황보고서,윤성욱,
064350,00302926,현대로템,20260612,20260612000558,임원ㆍ주요주주특정증권등소유상황보고서,김종수,
064350,00302926,현대로템,20260612,20260612000547,임원ㆍ주요주주특정증권등소유상황보고서,서준모,
064350,00302926,현대로템,20260612,20260612000531,임원ㆍ주요주주특정증권등소유상황보고서,서정기,
064350,00302926,현대로템,20260612,20260612000525,임원ㆍ주요주주특정증권등소유상황보고서,김주한,
064350,00302926,현대로템,20260612,20260612000520,임원ㆍ주요주주특정증권등소유상황보고서,김영일,
064350,00302926,현대로템,20260612,20260612000508,임원ㆍ주요주주특정증권등소유상황보고서,김성현,
064350,00302926,현대로템,20260612,20260612000495,임원ㆍ주요주주특정증권등소유상황보고서,조규출,
064350,00302926,현대로템,20260612,20260612000485,임원ㆍ주요주주특정증권등소유상황보고서,이경필,
064350,00302926,현대로템,20260612,20260612000473,임원ㆍ주요주주특정증권등소유상황보고서,이원상,
064350,00302926,현대로템,20260612,20260612000469,임원ㆍ주요주주특정증권등소유상황보고서,김익수,
064350,00302926,현대로템,20260612,20260612000463,임원ㆍ주요주주특정증권등소유상황보고서,조형준,
064350,00302926,현대로템,20260612,20260612000450,임원ㆍ주요주주특정증권등소유상황보고서,정재호,
064350,00302926,현대로템,20260612,20260612000441,임원ㆍ주요주주특정증권등소유상황보고서,이용배,
064350,00302926,현대로템,20260612,20260612800652,최대주주등소유주식변동신고서              ,현대로템,유
064350,00302926,현대로템,20260612,20260612000382,특수관계인에대한출자,현대로템,공
064350,00302926,현대로템,20260612,20260612000378,약관에의한금융거래시계열금융회사의거래상대방의공시,현대로템,공
064350,00302926,현대로템,20260619,20260619800001,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260625,20260625800570,단일판매ㆍ공급계약체결              ,현대로템,유
064350,00302926,현대로템,20260630,20260630800683,지속가능경영보고서등관련사항(자율공시)              ,현대로템,유
064350,00302926,현대로템,20260630,20260630800519,정보보호현황(자율공시)              ,현대로템,유
064400,00139834,LG씨엔에스,20251016,20251016800297,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251016,20251016800291,결산실적공시예고(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251030,20251030800092,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251030,20251030800074,연결재무제표기준영업(잠정)실적(공정공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251105,20251105000322,임원ㆍ주요주주특정증권등소유상황보고서,크리스탈코리아,
064400,00139834,LG씨엔에스,20251105,20251105000317,주식등의대량보유상황보고서(일반),크리스탈코리아,
064400,00139834,LG씨엔에스,20251111,20251111800353,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251112,20251112800353,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251114,20251114001185,동일인등출자계열회사와의상품ㆍ용역거래변경,LG씨엔에스,공
064400,00139834,LG씨엔에스,20251114,20251114001161,분기보고서 (2025.09),LG씨엔에스,
064400,00139834,LG씨엔에스,20251126,20251126800682,단일판매ㆍ공급계약체결              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251127,20251127001076,동일인등출자계열회사와의상품ㆍ용역거래,LG씨엔에스,공
064400,00139834,LG씨엔에스,20251127,20251127001025,특수관계인과의내부거래,LG씨엔에스,공
064400,00139834,LG씨엔에스,20251127,20251127800002,투자판단관련주요경영사항              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251128,20251128001907,대규모기업집단현황공시[분기별공시(개별회사용)],LG씨엔에스,공
064400,00139834,LG씨엔에스,20251205,20251205800101,풍문또는보도에대한해명              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251211,20251211800196,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251211,20251211800194,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251215,20251215800533,기타경영사항(자율공시)              (배당기준일 변경 안내),LG씨엔에스,유
064400,00139834,LG씨엔에스,20251215,20251215800418,주주명부폐쇄기간또는기준일설정              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251229,20251229800114,단일판매ㆍ공급계약체결              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251230,20251230800219,단일판매ㆍ공급계약체결              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20251230,20251230800216,단일판매ㆍ공급계약체결              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260107,20260107000541,임원ㆍ주요주주특정증권등소유상황보고서,안현정,
064400,00139834,LG씨엔에스,20260113,20260113800125,결산실적공시예고(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260113,20260113800118,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260121,20260121800638,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260126,20260126800929,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260126,20260126800903,현금ㆍ현물배당결정              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260126,20260126800868,매출액또는손익구조30%(대규모법인은15%)이상변경              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260127,20260127800088,연결재무제표기준영업(잠정)실적(공정공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260128,20260128000310,주식등의대량보유상황보고서(일반),크리스탈코리아,
064400,00139834,LG씨엔에스,20260205,20260205000323,동일인등출자계열회사와의상품ㆍ용역거래변경,LG씨엔에스,공
064400,00139834,LG씨엔에스,20260210,20260210000175,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,LG씨엔에스,공
064400,00139834,LG씨엔에스,20260212,20260212801539,주주총회소집결의              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260212,20260212800489,단일판매ㆍ공급계약체결              ,LG씨엔에스,유정
064400,00139834,LG씨엔에스,20260219,20260219800379,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260223,20260223001162,의결권대리행사권유참고서류,LG씨엔에스,
064400,00139834,LG씨엔에스,20260223,20260223000996,주주총회소집공고,LG씨엔에스,
064400,00139834,LG씨엔에스,20260227,20260227007330,대규모기업집단현황공시[분기별공시(개별회사용)],LG씨엔에스,공
064400,00139834,LG씨엔에스,20260313,20260313800916,감사보고서제출              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260316,20260316000832,사업보고서 (2025.12),LG씨엔에스,연
064400,00139834,LG씨엔에스,20260317,20260317000314,임원ㆍ주요주주특정증권등소유상황보고서,구연수,
064400,00139834,LG씨엔에스,20260324,20260324800910,기업가치제고계획(자율공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260324,20260324000624,독립이사의선임ㆍ해임또는중도퇴임에관한신고,LG씨엔에스,
064400,00139834,LG씨엔에스,20260324,20260324800837,정기주주총회결과              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260401,20260401800516,단일판매ㆍ공급계약체결              ,LG씨엔에스,유정
064400,00139834,LG씨엔에스,20260401,20260401800358,단일판매ㆍ공급계약체결              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260403,20260403002616,주식등의대량보유상황보고서(일반),LG,
064400,00139834,LG씨엔에스,20260403,20260403800555,최대주주등소유주식변동신고서              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260403,20260403000610,임원ㆍ주요주주특정증권등소유상황보고서,현신균,
064400,00139834,LG씨엔에스,20260416,20260416800175,결산실적공시예고(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260416,20260416800169,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260430,20260430800147,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260430,20260430800132,연결재무제표기준영업(잠정)실적(공정공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260506,20260506800189,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260506,20260506800185,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260511,20260511000692,동일인등출자계열회사와의상품ㆍ용역거래변경,LG씨엔에스,공
064400,00139834,LG씨엔에스,20260515,20260515001191,분기보고서 (2026.03),LG씨엔에스,
064400,00139834,LG씨엔에스,20260601,20260601801674,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260601,20260601001319,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],LG씨엔에스,공
064400,00139834,LG씨엔에스,20260601,20260601800307,기업지배구조보고서공시              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260602,20260602800191,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
064400,00139834,LG씨엔에스,20260612,20260612000483,임원ㆍ주요주주특정증권등소유상황보고서,이재승,
064400,00139834,LG씨엔에스,20260615,20260615800384,기업설명회(IR)개최(안내공시)              ,LG씨엔에스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251022,20251022800314,풍문또는보도에대한해명(미확정)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251024,20251024800386,투자판단관련주요경영사항              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251029,20251029800286,기업설명회(IR)개최(안내공시)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251029,20251029800282,기업설명회(IR)개최(안내공시)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251029,20251029800272,기업설명회(IR)개최(안내공시)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251029,20251029800268,결산실적공시예고(안내공시)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251030,20251030800492,단일판매ㆍ공급계약체결              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251106,20251106800345,연결재무제표기준영업(잠정)실적(공정공시)              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251110,20251110800298,선급금지급결정              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251114,20251114000867,분기보고서 (2025.09),LIG디펜스앤에어로스페이스,
079550,00503668,LIG디펜스앤에어로스페이스,20251127,20251127800671,단일판매ㆍ공급계약체결              ,LIG디펜스앤에어로스페이스,유
079550,00503668,LIG디펜스앤에어로스페이스,20251127,20251127000622,대규모기업집단현황공시[분기별공시(개별회사용)],LIG디펜스앤에어로스페이스,공
