"security_id","company_name","nested_zip_file_name","inner_sequence","inner_file_name","inner_relative_path","inner_extension","content_role","content_read_status","content_error"
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","1","00302926_2019-11-14.xbrl","00302926_2019-11-14.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","2","00302926_entry_point_2019-11-14.xsd","00302926_entry_point_2019-11-14.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","3","dim_ifrs_for_00302926_2019-11-14.xml","ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml",".xml","DEFINITION_LINKBASE","PASS",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","4","cal_ifrs_for_00302926_2019-11-14.xml","ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml",".xml","CALCULATION_LINKBASE","PASS",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","5","pre_ifrs_for_00302926_2019-11-14.xml","ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","6","role_ifrs_for_00302926-dim_2019-11-14.xsd","ifrs_for_00302926/dimensions_ifrs_for_00302926/role_ifrs_for_00302926-dim_2019-11-14.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","7","lab_00302926-ko_2019-11-14.xml","labels/lab_00302926-ko_2019-11-14.xml",".xml","LABEL_LINKBASE","PASS",""
"064350","현대로템","DART_064350_현대로템_2023Q1_분기보고서_원문XBRL_20230515.zip","8","lab_00302926-en_2019-11-14.xml","labels/lab_00302926-en_2019-11-14.xml",".xml","LABEL_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","1","00126566_2011-08-18.xbrl","00126566_2011-08-18.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","2","00126566_entry_point_2011-08-18.xsd","00126566_entry_point_2011-08-18.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","3","dim_ifrs_for_00126566_2011-08-18.xml","ifrs_for_00126566/dimensions_ifrs_for_00126566/dim_ifrs_for_00126566_2011-08-18.xml",".xml","DEFINITION_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","4","cal_ifrs_for_00126566_2011-08-18.xml","ifrs_for_00126566/dimensions_ifrs_for_00126566/cal_ifrs_for_00126566_2011-08-18.xml",".xml","CALCULATION_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","5","pre_ifrs_for_00126566_2011-08-18.xml","ifrs_for_00126566/dimensions_ifrs_for_00126566/pre_ifrs_for_00126566_2011-08-18.xml",".xml","PRESENTATION_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","6","role_ifrs_for_00126566-dim_2011-08-18.xsd","ifrs_for_00126566/dimensions_ifrs_for_00126566/role_ifrs_for_00126566-dim_2011-08-18.xsd",".xsd","XSD_SCHEMA","NOT_REQUIRED",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","7","lab_00126566-ko_2011-08-18.xml","labels/lab_00126566-ko_2011-08-18.xml",".xml","LABEL_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]반기보고서_IFRS(원문XBRL)(2021.08.17).zip","8","lab_00126566-en_2011-08-18.xml","labels/lab_00126566-en_2011-08-18.xml",".xml","LABEL_LINKBASE","PASS",""
"012450","한화에어로스페이스","[한화에어로스페이스][정정]사업보고서_IFRS(원문XBRL)(2022.08.12).zip","1","00126566_2011-08-18.xbrl","00126566_2011-08-18.xbrl",".xbrl","XBRL_INSTANCE","PASS",""
