"security_id","company_name","outer_package_file_name","outer_package_sha256","nested_zip_file_name","nested_zip_sha256","inner_sequence","inner_relative_path","inner_file_name","inner_extension","uncompressed_size_bytes","compressed_size_bytes","is_instance_candidate","is_xsd","is_label_marker","is_presentation_marker","is_calculation_marker","is_definition_marker","inner_sha256","inner_status","inner_error"
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","1","00362441_2019-05-02.xbrl","00362441_2019-05-02.xbrl",".xbrl","200465","10470","True","False","False","False","False","False","A1610701D714DCB742E638B837CC0773E9AEB6F23ACA37EB77BCC7743D0D805E","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","2","00362441_entry_point_2019-05-02.xsd","00362441_entry_point_2019-05-02.xsd",".xsd","3948","798","False","True","False","False","False","False","99C3729E8A792D84387065FCED6CF53AF4DFC84BD8F44D21215F2E3419651204","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","3","ifrs_for_00362441/dimensions_ifrs_for_00362441/dim_ifrs_for_00362441_2019-05-02.xml","dim_ifrs_for_00362441_2019-05-02.xml",".xml","1462928","62310","True","False","False","False","False","False","B62CD441271FB1BC0323F124F723A5CA8F1E14E9BAEBB7C8322824BE501AB92B","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","4","ifrs_for_00362441/dimensions_ifrs_for_00362441/cal_ifrs_for_00362441_2019-05-02.xml","cal_ifrs_for_00362441_2019-05-02.xml",".xml","1414644","58477","True","False","False","False","False","False","9F78C58C1F1242CD4D2FCE6284134A76A0A9BCCB42684F2C9519A66F8872CDD6","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","5","ifrs_for_00362441/dimensions_ifrs_for_00362441/pre_ifrs_for_00362441_2019-05-02.xml","pre_ifrs_for_00362441_2019-05-02.xml",".xml","1493064","63398","True","False","False","False","False","False","903362371C78FC90D66EA916101280DCBDB3EFD66E31C9CA130834FD5D1F1E6B","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","6","ifrs_for_00362441/dimensions_ifrs_for_00362441/role_ifrs_for_00362441-dim_2019-05-02.xsd","role_ifrs_for_00362441-dim_2019-05-02.xsd",".xsd","649","311","False","True","False","False","False","False","9F6B3B111992E8D08606A55B48F64A67A8FCD053ECA9D05AEE014720522C9E1E","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","7","labels/lab_00362441-ko_2019-05-02.xml","lab_00362441-ko_2019-05-02.xml",".xml","52632","3981","True","False","False","False","False","False","359525E97F98C97C3AAABF916C09E7027FA4095B2B1D43C60222024B4BFD585E","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.05.15).zip","2CA43EC992382FED13F4ABC17793AAAC119E499A40C00F25C4502E82BC0ED768","8","labels/lab_00362441-en_2019-05-02.xml","lab_00362441-en_2019-05-02.xml",".xml","10344","1320","True","False","False","False","False","False","B6AE982A7CF275DF10852F5EB22B663E761DB5DDF468AF8BE5404EFB15377672","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","1","entity00362441_2023-09-30.xbrl","entity00362441_2023-09-30.xbrl",".xbrl","206822","13745","True","False","False","False","False","False","BAE25DA2E38CA7DD743F15EBBB7A5F36015DCC2ADF8BA78D6031759EA1E8FF79","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","2","entity00362441_2023-09-30.xsd","entity00362441_2023-09-30.xsd",".xsd","9587","1436","False","True","False","False","False","False","F49AE42FE05F3F5749FA00F377C75DCFA085FB1715500CBD906D29CDA589F5FC","PASS",""
"307950","현대오토에버","soph_handoff_hyundai_autoever_v1_INPUT_PACKAGE_FOR_SOPH.zip","25E1D22A07252104A761E545A1D1D6B3704631EFD4CEBF21601B169C43286A7A","[현대오토에버]분기보고서_IFRS(원문XBRL)(2023.11.14).zip","C6DE40BD6389D8E61CDBCC457664775A3A181BBFDA0AE9A7FC3113A55018CA9B","3","entity00362441_2023-09-30_def.xml","entity00362441_2023-09-30_def.xml",".xml","212251","9304","False","False","False","False","False","True","78DCD3F864B1896DD1D189DDCCFC01B4EB6EBF0C2819D951381CFC122F4010F8","PASS",""
