security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2019-06-21,90,90,0,0,0,90,1589,SEASONED,6620673491.111111,6620673491.111111,6620673491.111111,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2019-06-21,90,90,0,0,0,90,1385,SEASONED,19588054995.0,19588054995.0,19588054995.0,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2019-06-21,90,90,0,0,0,90,911,SEASONED,4173257575.5555553,4173257575.5555553,4173257575.5555553,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2019-06-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2019-06-21,90,90,0,0,0,90,1129,SEASONED,17559775509.377777,17559775509.377777,17559775509.377777,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2019-06-21,90,59,0,0,0,59,59,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2019-06-21,90,90,0,0,0,90,1589,SEASONED,4752127230.555555,4752127230.555555,4752127230.555555,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2019-06-21,90,90,0,0,0,90,518,SEASONED,2092023740.5555556,2092023740.5555556,2092023740.5555556,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2019-06-21,90,90,0,0,0,90,230,SEASONED,1711615832.7777777,1711615832.7777777,1711615832.7777777,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2019-06-21,90,90,0,0,0,90,1609,SEASONED,93803862.42222223,93803862.42222223,93803862.42222223,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
