security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,90,0,0,0,90,2518,SEASONED,61046004860.066666,61046004860.066666,61046004860.066666,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,90,0,0,0,90,2314,SEASONED,84601800109.22223,84601800109.22223,84601800109.22223,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,90,0,0,0,90,1840,SEASONED,19125708758.88889,19125708758.88889,19125708758.88889,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2023-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-03-24,2023-03-31,RC-2023-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2023-03-24,90,90,0,0,0,90,2058,SEASONED,11004032015.577778,11004032015.577778,11004032015.577778,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2023-03-24,90,90,0,0,0,90,988,SEASONED,5038347385.555555,5038347385.555555,5038347385.555555,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2023-03-24,90,90,0,0,0,90,2518,SEASONED,7821372708.333333,7821372708.333333,7821372708.333333,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2023-03-24,90,90,0,0,0,90,1447,SEASONED,11508393504.444445,11508393504.444445,11508393504.444445,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2023-03-24,90,90,0,0,0,90,1159,SEASONED,8101333704.444445,8101333704.444445,8101333704.444445,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2023-03-24,90,90,0,0,0,90,2546,SEASONED,155856242.02222222,155856242.02222222,155856242.02222222,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2023-03-24,90,90,0,0,0,90,2187,SEASONED,310132144.2888889,310132144.2888889,310132144.2888889,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2023-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-03-24,2023-03-31,RC-2023-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2023-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-03-24,2023-03-31,RC-2023-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
ETN,E_ETN,US,ENERGY_POWER,CANDIDATE,2023-03-24,90,90,0,0,0,90,2546,SEASONED,297627492.4777778,297627492.4777778,297627492.4777778,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
APH,E_APH,US,ENERGY_POWER,CANDIDATE,2023-03-24,90,90,0,0,0,90,2546,SEASONED,181511050.5,181511050.5,181511050.5,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
SPCX,E_SPCX,US,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-03-24,2023-03-31,RC-2023-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
KTOS,E_KTOS,US,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,90,0,0,0,90,2546,SEASONED,9266160.722222222,9266160.722222222,9266160.722222222,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
ATI,E_ATI,US,SPACE_DEFENSE,CANDIDATE,2023-03-24,90,90,0,0,0,90,2546,SEASONED,48657116.12222222,48657116.12222222,48657116.12222222,ZERO,v0.9-pilot,CALCULATED,2023-03-24,2023-03-31,RC-2023-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
