security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,90,0,0,0,90,1168,SEASONED,16845443443.833334,16845443443.833334,16845443443.833334,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,90,0,0,0,90,964,SEASONED,3692007046.088889,3692007046.088889,3692007046.088889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,90,0,0,0,90,490,SEASONED,8548840229.011111,8548840229.011111,8548840229.011111,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2017-09-25,90,90,0,0,0,90,708,SEASONED,23220304349.466667,23220304349.466667,23220304349.466667,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2017-09-25,90,90,0,0,0,90,1168,SEASONED,3398010760.0,3398010760.0,3398010760.0,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2017-09-25,90,90,0,0,0,90,97,SEASONED,10848438105.555555,10848438105.555555,10848438105.555555,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2017-09-25,90,90,0,0,0,90,1192,SEASONED,92129325.52222222,92129325.52222222,92129325.52222222,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2017-09-25,90,90,0,0,0,90,833,SEASONED,135342505.4488889,135342505.4488889,135342505.4488889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
ETN,E_ETN,US,ENERGY_POWER,CANDIDATE,2017-09-25,90,90,0,0,0,90,1192,SEASONED,179067271.14444444,179067271.14444444,179067271.14444444,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
APH,E_APH,US,ENERGY_POWER,CANDIDATE,2017-09-25,90,90,0,0,0,90,1192,SEASONED,85618449.64444445,85618449.64444445,85618449.64444445,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
SPCX,E_SPCX,US,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-09-25,2017-09-30,RC-2017-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
KTOS,E_KTOS,US,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,90,0,0,0,90,1192,SEASONED,20841609.7,20841609.7,20841609.7,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
ATI,E_ATI,US,SPACE_DEFENSE,CANDIDATE,2017-09-25,90,90,0,0,0,90,1192,SEASONED,35654314.68888889,35654314.68888889,35654314.68888889,ZERO,v0.9-pilot,CALCULATED,2017-09-25,2017-09-30,RC-2017-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
