security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2024-06-24,90,90,0,0,0,90,2823,SEASONED,170275056482.84445,170275056482.84445,170275056482.84445,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2024-06-24,90,90,0,0,0,90,2619,SEASONED,98972228882.22223,98972228882.22223,98972228882.22223,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2024-06-24,90,90,0,0,0,90,2145,SEASONED,60415458602.22222,60415458602.22222,60415458602.22222,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2024-06-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2024-06-24,2024-06-30,RC-2024-06-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2024-06-24,90,90,0,0,0,90,2363,SEASONED,22066758053.755554,22066758053.755554,22066758053.755554,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2024-06-24,90,90,0,0,0,90,1293,SEASONED,20026872647.77778,20026872647.77778,20026872647.77778,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2024-06-24,90,90,0,0,0,90,2823,SEASONED,122510231551.11111,122510231551.11111,122510231551.11111,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2024-06-24,90,90,0,0,0,90,1752,SEASONED,138077808623.17776,138077808623.17776,138077808623.17776,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2024-06-24,90,90,0,0,0,90,1464,SEASONED,52485650109.68889,52485650109.68889,52485650109.68889,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2024-06-24,90,90,0,0,0,90,2859,SEASONED,252044293.6111111,252044293.6111111,252044293.6111111,ZERO,v0.9-pilot,CALCULATED,2024-06-24,2024-06-30,RC-2024-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
