security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2023-09-21,90,90,0,0,0,90,2642,SEASONED,81129363740.36667,81129363740.36667,81129363740.36667,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2023-09-21,90,90,0,0,0,90,2438,SEASONED,77024476166.66667,77024476166.66667,77024476166.66667,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2023-09-21,90,90,0,0,0,90,1964,SEASONED,10680793735.555555,10680793735.555555,10680793735.555555,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2023-09-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-09-21,2023-09-30,RC-2023-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2023-09-21,90,90,0,0,0,90,2182,SEASONED,22516859799.88889,22516859799.88889,22516859799.88889,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2023-09-21,90,90,0,0,0,90,1112,SEASONED,25233350051.11111,25233350051.11111,25233350051.11111,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2023-09-21,90,90,0,0,0,90,2642,SEASONED,41554904688.888885,41554904688.888885,41554904688.888885,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2023-09-21,90,90,0,0,0,90,1571,SEASONED,21341265150.555557,21341265150.555557,21341265150.555557,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2023-09-21,90,90,0,0,0,90,1283,SEASONED,16445094121.11111,16445094121.11111,16445094121.11111,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2023-09-21,90,90,0,0,0,90,2670,SEASONED,178963273.43333334,178963273.43333334,178963273.43333334,ZERO,v0.9-pilot,CALCULATED,2023-09-21,2023-09-30,RC-2023-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
