security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2023-06-23,90,90,0,0,0,90,2579,SEASONED,91199499660.96666,91199499660.96666,91199499660.96666,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2023-06-23,90,90,0,0,0,90,2375,SEASONED,100469535693.88889,100469535693.88889,100469535693.88889,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2023-06-23,90,90,0,0,0,90,1901,SEASONED,16664677176.666666,16664677176.666666,16664677176.666666,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2023-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-06-23,2023-06-30,RC-2023-06-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2023-06-23,90,90,0,0,0,90,2119,SEASONED,17947481799.61111,17947481799.61111,17947481799.61111,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2023-06-23,90,90,0,0,0,90,1049,SEASONED,7488445781.111111,7488445781.111111,7488445781.111111,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2023-06-23,90,90,0,0,0,90,2579,SEASONED,9551503852.222221,9551503852.222221,9551503852.222221,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2023-06-23,90,90,0,0,0,90,1508,SEASONED,13318226864.444445,13318226864.444445,13318226864.444445,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2023-06-23,90,90,0,0,0,90,1220,SEASONED,7230906730.0,7230906730.0,7230906730.0,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2023-06-23,90,90,0,0,0,90,2608,SEASONED,166456082.7777778,166456082.7777778,166456082.7777778,ZERO,v0.9-pilot,CALCULATED,2023-06-23,2023-06-30,RC-2023-06-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
