security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2019-03-19,90,90,0,0,0,90,1524,SEASONED,9520227934.444445,9520227934.444445,9520227934.444445,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2019-03-19,90,90,0,0,0,90,1320,SEASONED,43805529583.333336,43805529583.333336,43805529583.333336,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2019-03-19,90,90,0,0,0,90,846,SEASONED,5173286813.333333,5173286813.333333,5173286813.333333,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2019-03-19,90,90,0,0,0,90,1064,SEASONED,17973169721.6,17973169721.6,17973169721.6,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2019-03-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-03-19,2019-03-31,RC-2019-03-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2019-03-19,90,90,0,0,0,90,1524,SEASONED,5853208109.444445,5853208109.444445,5853208109.444445,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2019-03-19,90,90,0,0,0,90,453,SEASONED,3415066306.6666665,3415066306.6666665,3415066306.6666665,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2019-03-19,90,90,0,0,0,90,165,SEASONED,2483366626.111111,2483366626.111111,2483366626.111111,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2019-03-19,90,90,0,0,0,90,1556,SEASONED,89670594.06666666,89670594.06666666,89670594.06666666,ZERO,v0.9-pilot,CALCULATED,2019-03-19,2019-03-31,RC-2019-03-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
