security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2023-12-21,90,90,0,0,0,90,2702,SEASONED,55101955252.77778,55101955252.77778,55101955252.77778,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2023-12-21,90,90,0,0,0,90,2498,SEASONED,32839017738.88889,32839017738.88889,32839017738.88889,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2023-12-21,90,90,0,0,0,90,2024,SEASONED,38749093532.22222,38749093532.22222,38749093532.22222,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2023-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-12-21,2023-12-31,RC-2023-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2023-12-21,90,90,0,0,0,90,2242,SEASONED,22619681379.577778,22619681379.577778,22619681379.577778,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2023-12-21,90,90,0,0,0,90,1172,SEASONED,31356513766.666668,31356513766.666668,31356513766.666668,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2023-12-21,90,90,0,0,0,90,2702,SEASONED,19427978837.77778,19427978837.77778,19427978837.77778,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2023-12-21,90,90,0,0,0,90,1631,SEASONED,21985965170.555557,21985965170.555557,21985965170.555557,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2023-12-21,90,90,0,0,0,90,1343,SEASONED,16035248444.444445,16035248444.444445,16035248444.444445,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2023-12-21,90,90,0,0,0,90,2734,SEASONED,150604964.08888888,150604964.08888888,150604964.08888888,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2023-12-21,90,90,0,0,0,90,2375,SEASONED,417124154.51111114,417124154.51111114,417124154.51111114,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2023-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-12-21,2023-12-31,RC-2023-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2023-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-12-21,2023-12-31,RC-2023-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
ETN,E_ETN,US,ENERGY_POWER,CANDIDATE,2023-12-21,90,90,0,0,0,90,2734,SEASONED,439659179.3333333,439659179.3333333,439659179.3333333,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
APH,E_APH,US,ENERGY_POWER,CANDIDATE,2023-12-21,90,90,0,0,0,90,2734,SEASONED,224880843.02222222,224880843.02222222,224880843.02222222,ZERO,v0.9-pilot,CALCULATED,2023-12-21,2023-12-31,RC-2023-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
SPCX,E_SPCX,US,SPACE_DEFENSE,CANDIDATE,2023-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2023-12-21,2023-12-31,RC-2023-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
