security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,90,0,0,0,90,1902,SEASONED,22111794260.555557,22111794260.555557,22111794260.555557,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,90,0,0,0,90,1698,SEASONED,43104308403.888885,43104308403.888885,43104308403.888885,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,90,0,0,0,90,1224,SEASONED,5907236546.111111,5907236546.111111,5907236546.111111,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2020-09-23,90,90,0,0,0,90,1442,SEASONED,32735789583.333332,32735789583.333332,32735789583.333332,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2020-09-23,90,90,0,0,0,90,372,SEASONED,5151123956.666667,5151123956.666667,5151123956.666667,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2020-09-23,90,90,0,0,0,90,1902,SEASONED,9089142037.777779,9089142037.777779,9089142037.777779,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2020-09-23,90,90,0,0,0,90,831,SEASONED,11745658275.777779,11745658275.777779,11745658275.777779,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2020-09-23,90,90,0,0,0,90,543,SEASONED,24650634299.444443,24650634299.444443,24650634299.444443,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2020-09-23,90,90,0,0,0,90,1919,SEASONED,189817377.33333334,189817377.33333334,189817377.33333334,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2020-09-23,90,90,0,0,0,90,1560,SEASONED,155328398.2631111,155328398.2631111,155328398.2631111,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
ETN,E_ETN,US,ENERGY_POWER,CANDIDATE,2020-09-23,90,90,0,0,0,90,1919,SEASONED,173791471.44444445,173791471.44444445,173791471.44444445,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
APH,E_APH,US,ENERGY_POWER,CANDIDATE,2020-09-23,90,90,0,0,0,90,1919,SEASONED,146958229.0,146958229.0,146958229.0,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
SPCX,E_SPCX,US,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
KTOS,E_KTOS,US,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,90,0,0,0,90,1919,SEASONED,24389137.611111112,24389137.611111112,24389137.611111112,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
ATI,E_ATI,US,SPACE_DEFENSE,CANDIDATE,2020-09-23,90,90,0,0,0,90,1919,SEASONED,27519077.7,27519077.7,27519077.7,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
