security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,90,0,0,0,90,2147,SEASONED,32862575761.11111,32862575761.11111,32862575761.11111,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,90,0,0,0,90,1943,SEASONED,59212010500.0,59212010500.0,59212010500.0,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,90,0,0,0,90,1469,SEASONED,12793200315.555555,12793200315.555555,12793200315.555555,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2021-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-09-23,2021-09-30,RC-2021-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2021-09-23,90,90,0,0,0,90,1687,SEASONED,20189878611.11111,20189878611.11111,20189878611.11111,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2021-09-23,90,90,0,0,0,90,617,SEASONED,11839930816.666666,11839930816.666666,11839930816.666666,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2021-09-23,90,90,0,0,0,90,2147,SEASONED,9649686994.444445,9649686994.444445,9649686994.444445,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2021-09-23,90,90,0,0,0,90,1076,SEASONED,10208324363.333334,10208324363.333334,10208324363.333334,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2021-09-23,90,90,0,0,0,90,788,SEASONED,9729683415.555555,9729683415.555555,9729683415.555555,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2021-09-23,90,90,0,0,0,90,2169,SEASONED,163120573.41111112,163120573.41111112,163120573.41111112,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2021-09-23,90,90,0,0,0,90,1810,SEASONED,151515426.97244444,151515426.97244444,151515426.97244444,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2021-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-09-23,2021-09-30,RC-2021-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2021-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-09-23,2021-09-30,RC-2021-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
ETN,E_ETN,US,ENERGY_POWER,CANDIDATE,2021-09-23,90,90,0,0,0,90,2169,SEASONED,250900547.64444444,250900547.64444444,250900547.64444444,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
APH,E_APH,US,ENERGY_POWER,CANDIDATE,2021-09-23,90,90,0,0,0,90,2169,SEASONED,166329994.12222221,166329994.12222221,166329994.12222221,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
SPCX,E_SPCX,US,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-09-23,2021-09-30,RC-2021-09-30,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
KTOS,E_KTOS,US,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,90,0,0,0,90,2169,SEASONED,27210972.155555554,27210972.155555554,27210972.155555554,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
ATI,E_ATI,US,SPACE_DEFENSE,CANDIDATE,2021-09-23,90,90,0,0,0,90,2169,SEASONED,26131451.877777778,26131451.877777778,26131451.877777778,ZERO,v0.9-pilot,CALCULATED,2021-09-23,2021-09-30,RC-2021-09-30,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_SPACE_DEFENSE
