security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2017-12-21,90,90,0,0,0,90,1225,SEASONED,15692649451.522223,15692649451.522223,15692649451.522223,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2017-12-21,90,90,0,0,0,90,1021,SEASONED,2109813316.1111112,2109813316.1111112,2109813316.1111112,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2017-12-21,90,90,0,0,0,90,547,SEASONED,9191615872.277779,9191615872.277779,9191615872.277779,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2017-12-21,90,90,0,0,0,90,765,SEASONED,22334404342.155556,22334404342.155556,22334404342.155556,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2017-12-21,90,90,0,0,0,90,1225,SEASONED,3687134230.0,3687134230.0,3687134230.0,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2017-12-21,90,90,0,0,0,90,154,SEASONED,6068057324.666667,6068057324.666667,6068057324.666667,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2017-12-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2017-12-21,2017-12-31,RC-2017-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2017-12-21,90,90,0,0,0,90,1254,SEASONED,86621933.48888889,86621933.48888889,86621933.48888889,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2017-12-21,90,90,0,0,0,90,895,SEASONED,154580774.13511112,154580774.13511112,154580774.13511112,ZERO,v0.9-pilot,CALCULATED,2017-12-21,2017-12-31,RC-2017-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
