security_id,entity_id,market,primary_theme,gate_status,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id,exclusion_reasons,selected_flag,selection_status,composition_method,cap_scenario,selection_rule_version,cell_id
012450,,KR,SPACE_DEFENSE,CANDIDATE,2018-12-19,90,90,0,0,0,90,1467,SEASONED,11077299568.866667,11077299568.866667,11077299568.866667,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064350,,KR,SPACE_DEFENSE,CANDIDATE,2018-12-19,90,90,0,0,0,90,1263,SEASONED,78770278985.55556,78770278985.55556,78770278985.55556,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
079550,,KR,SPACE_DEFENSE,CANDIDATE,2018-12-19,90,90,0,0,0,90,789,SEASONED,4438629839.444445,4438629839.444445,4438629839.444445,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_SPACE_DEFENSE
064400,,KR,AI_ROBOTICS,CANDIDATE,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
018260,,KR,AI_ROBOTICS,CANDIDATE,2018-12-19,90,90,0,0,0,90,1007,SEASONED,22937399521.011112,22937399521.011112,22937399521.011112,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
307950,,KR,AI_ROBOTICS,CANDIDATE,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_AI_ROBOTICS
010120,,KR,ENERGY_POWER,CANDIDATE,2018-12-19,90,90,0,0,0,90,1467,SEASONED,7086430368.411111,7086430368.411111,7086430368.411111,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
267260,,KR,ENERGY_POWER,CANDIDATE,2018-12-19,90,90,0,0,0,90,396,SEASONED,3831797179.4444447,3831797179.4444447,3831797179.4444447,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
298040,,KR,ENERGY_POWER,CANDIDATE,2018-12-19,90,90,0,0,0,90,108,SEASONED,3501402160.0,3501402160.0,3501402160.0,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,LIQUIDITY_BELOW_P10,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,KR_ENERGY_POWER
TER,E_TER,US,AI_ROBOTICS,CANDIDATE,2018-12-19,90,90,0,0,0,90,1503,SEASONED,92459444.05555555,92459444.05555555,92459444.05555555,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ANET,E_ANET,US,AI_ROBOTICS,CANDIDATE,2018-12-19,90,90,0,0,0,90,1144,SEASONED,282752525.6604445,282752525.6604445,282752525.6604445,ZERO,v0.9-pilot,CALCULATED,2018-12-19,2018-12-31,RC-2018-12-31,,1,SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
ALAB,E_ALAB,US,AI_ROBOTICS,CANDIDATE,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_AI_ROBOTICS
GEV,E_GEV,US,ENERGY_POWER,CANDIDATE,2018-12-19,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2018-12-19,2018-12-31,RC-2018-12-31,SEASONING;ADTV90_SEASONING_INCOMPLETE,0,NOT_SELECTED,A_ALL_ELIGIBLE,NO_CAP,v0.9-pilot,US_ENERGY_POWER
