run_ts,mapped_at,security_id,project_company_name,corp_code,corp_code_fill_status,corp_code_reference_status,primary_theme_reference,local_container_redacted,source_path,source_file_name,zip_entry,source_level,file_ext,material_type,detected_period,detected_report_type,dart_report_nm,actual_report_type,rcept_dt,rcept_no,source_url,official_dart_url,rcept_no_presence_status,handoff_status,verification_basis,local_path_use,not_performed_note,correction_flag,candidate_rcept_no_count,candidate_rcept_nos,match_status,review_status,memo
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2006H1_반기보고서_20060814.pdf,,FILE_SYSTEM,.pdf,DART_PDF,,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2016Q1_분기보고서_20160516.pdf,,FILE_SYSTEM,.pdf,DART_PDF,,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2016Q1_분기보고서_재무제표_20160516.xls,,FILE_SYSTEM,.xls,DART_XLS_OR_WORKBOOK,,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021FY_사업보고서_원문XBRL_20220315.zip,,FILE_SYSTEM,.zip,XBRL_ZIP,,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,dim_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,cal_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,pre_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-ko_2019-11-14.xml,lab_00302926-ko_2019-11-14.xml,labels/lab_00302926-ko_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-en_2019-11-14.xml,lab_00302926-en_2019-11-14.xml,labels/lab_00302926-en_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021FY_사업보고서_원문XBRL_정정_20210602.zip,,FILE_SYSTEM,.zip,XBRL_ZIP,,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,dim_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,cal_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,pre_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-ko_2019-11-14.xml,lab_00302926-ko_2019-11-14.xml,labels/lab_00302926-ko_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-en_2019-11-14.xml,lab_00302926-en_2019-11-14.xml,labels/lab_00302926-en_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021FY_사업보고서_재무제표_20220315.xls,,FILE_SYSTEM,.xls,DART_XLS_OR_WORKBOOK,,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021FY_사업보고서_재무제표_정정_20210602.xls,,FILE_SYSTEM,.xls,DART_XLS_OR_WORKBOOK,,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021FY_사업보고서_정정_20210602.pdf,,FILE_SYSTEM,.pdf,DART_PDF,,사업보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021H1_반기보고서_20210817.pdf,,FILE_SYSTEM,.pdf,DART_PDF,,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021H1_반기보고서_원문XBRL_20210817.zip,,FILE_SYSTEM,.zip,XBRL_ZIP,,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,dim_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,cal_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,pre_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/pre_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-ko_2019-11-14.xml,lab_00302926-ko_2019-11-14.xml,labels/lab_00302926-ko_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],labels/lab_00302926-en_2019-11-14.xml,lab_00302926-en_2019-11-14.xml,labels/lab_00302926-en_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021H1_반기보고서_재무제표_20210817.xls,,FILE_SYSTEM,.xls,DART_XLS_OR_WORKBOOK,,반기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021Q1_분기보고서_20210517.pdf,,FILE_SYSTEM,.pdf,DART_PDF,,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],DART_064350_현대로템_2021Q1_분기보고서_원문XBRL_20210517.zip,,FILE_SYSTEM,.zip,XBRL_ZIP,,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,COMPANY_DETECTED_PERIOD_NOT_DETECTED,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,dim_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/dim_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
20260726_214929,2026-07-26 21:49:29,064350,현대로템,00302926,FILLED_BY_KR9_SECURITY_ID_MAPPING,VERIFIED_WITH_ENGLISHDART_COMPANY_POPUP,Space/Defense,[LOCAL_PATH_REMOVED_USE_RCEPT_NO_AND_ZIP_ENTRY],ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,cal_ifrs_for_00302926_2019-11-14.xml,ifrs_for_00302926/dimensions_ifrs_for_00302926/cal_ifrs_for_00302926_2019-11-14.xml,ZIP_ENTRY,.xml,XML_OR_XBRL_COMPONENT,2019.11,분기보고서,,,,,,,REVIEW_NO_RCEPT_NO,REVIEW_NO_RCEPT_NO,rcept_no_and_official_dart_url,REFERENCE_ONLY_NOT_VERIFICATION_BASIS,theme_revenue/backlog/role_grade/evidence_grade/gate_status/final_inclusion NOT_PERFORMED,,0,,NO_RCPNO_MATCH,REVIEW,자동 매칭 결과. REVIEW는 원문 파일명/보고서명 수동 대조 필요.
