file_name,size_bytes,sha256,encoding,rows
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_20260726_214929.csv,2969860,3853D65E2A0A7F16DAEAE7771EF8DF6DA547D391E01D7701BAD15C49C8F37250,utf-8-sig,4793
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_FINAL_CANDIDATES_20260726_233026.csv,252275,FAA278ACDC2EE308B6EAB3B46E5B5AE085BE71FAF0DE14052EAA581370E71CBE,utf-8-sig,404
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_FINAL_CANDIDATES_LATEST.csv,252275,FAA278ACDC2EE308B6EAB3B46E5B5AE085BE71FAF0DE14052EAA581370E71CBE,utf-8-sig,404
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_LATEST.csv,2969860,3853D65E2A0A7F16DAEAE7771EF8DF6DA547D391E01D7701BAD15C49C8F37250,utf-8-sig,4793
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_REFINED_20260726_232323.csv,669039,7D0FFD247F2D12527A9BD17A1A0CFB4A5D0F9A4C9B8F37016BEEEA6DDF683112,utf-8-sig,1153
KR9_DART_SOURCE_FILE_TO_RCPNO_MAP_REFINED_LATEST.csv,669039,7D0FFD247F2D12527A9BD17A1A0CFB4A5D0F9A4C9B8F37016BEEEA6DDF683112,utf-8-sig,1153
